Unnamed: 0	wordpos_mod	word_mod	sentid	punctuation	model	prob	surp	wordpos	pairid	condition	comparison	sentence	ROI	freqs	log_freq	expected_surp_linear	adjusted_surp_linear	adjusted_prob_linear	expected_surp_gam	adjusted_surp	adjusted_prob
98	0	He	14	False	FacebookAI/roberta-base	0.4285371601581573	1.2225078344345093	0	7	order_meaning1_syn2	unexpected	He followed the instruction without hesitation.	3	622141	13.340923641485727	1.831597847587883	-0.6090900131533736	1.838757392194133	1.873471863441361	-0.6509640290068517	1.917388356328752
99	1	followed	14	False	FacebookAI/roberta-base	0.5702387094497681	0.8103620409965515	1	7	order_meaning1_syn2	unexpected	He followed the instruction without hesitation.	3	11223	9.325809621782296	4.344370593032311	-3.5340085520357594	34.26102984160705	4.360111781084139	-3.549749740087588	34.804606199905315
100	2	the	14	False	FacebookAI/roberta-base	0.6050017476081848	0.7249888181686401	2	7	order_meaning1_syn2	unexpected	He followed the instruction without hesitation.	3	6500900	15.687451340644257	0.36307396011145876	0.3619148580571814	0.6963416531991188	0.6392157956081483	0.0857730225604918	0.9178025280477069
101	3	instruction	14	False	FacebookAI/roberta-base	0.0025443555787205	8.618483543395996	3	7	order_meaning1_syn2	unexpected	He followed the instruction without hesitation.	3	1865	7.531552381407289	5.467267893035678	3.151215650360318	0.04280006531430794	6.5726313469664674	2.0458521964295286	0.12926997960853195
102	4	without	14	False	FacebookAI/roberta-base	0.9967613816261292	0.0046799601987004	4	7	order_meaning1_syn2	unexpected	He followed the instruction without hesitation.	3	57243	10.955078112430767	3.32472795319135	-3.3200479929926496	27.661678093373723	2.508030563224414	-2.5033506030257135	12.223381121900179
103	5	hesitation.	14	False	FacebookAI/roberta-base	0.6213645488023758	0.7715058773756027	5	7	order_meaning1_syn2	unexpected	He followed the instruction without hesitation.	3	414	6.028278520230698	6.408059504124859	-5.636553626749256	280.49436250776665	6.898459689039742	-6.126953811664139	458.03876105798247
104	0	The	15	False	FacebookAI/roberta-base	0.650015652179718	0.6214536428451538	0	8	order_meaning1_syn2	expected	The general issued an order to move forward.	4	6500900	15.687451340644257	0.36307396011145876	0.25837968273369505	0.7723019467183843	0.6392157956081483	-0.017762152762994532	1.0179208379361608
105	1	general	15	False	FacebookAI/roberta-base	5.274304930935614e-05	14.21065902709961	1	8	order_meaning1_syn2	expected	The general issued an order to move forward.	4	24827	10.119727327533543	3.847514273797607	10.363144753302002	3.157500430764231e-05	3.316465997249933	10.894193029849676	1.8565732227053922e-05
106	2	issued	15	False	FacebookAI/roberta-base	0.0489056520164012	4.353855133056641	2	8	order_meaning1_syn2	expected	The general issued an order to move forward.	4	3890	8.266421472984554	5.007365878865418	-0.6535107458087772	1.9222776246199298	5.793153841480978	-1.439298708424337	4.217736916224017
107	3	an	15	False	FacebookAI/roberta-base	0.7157419323921204	0.4824885427951813	3	8	order_meaning1_syn2	expected	The general issued an order to move forward.	4	435700	12.984711507260117	2.0545255497866908	-1.5720370069915095	4.816449348873281	2.0491251573559044	-1.5666366145607231	4.790508740044954
108	4	order	15	False	FacebookAI/roberta-base	0.7897476553916931	0.3405363261699676	4	8	order_meaning1_syn2	expected	The general issued an order to move forward.	4	24691	10.114234583513786	3.850951789495248	-3.5104154633252804	33.4621671996521	3.3230254223566957	-2.982489096186728	19.736882553648506
109	5	to	15	False	FacebookAI/roberta-base	0.9990652203559875	0.0013492606813088	5	8	order_meaning1_syn2	expected	The general issued an order to move forward.	4	3042375	14.928149347056001	0.8382667804615807	-0.8369175197802718	2.3092378147888644	0.38789303629230476	-0.38654377561099595	1.471884828313792
110	6	move	15	False	FacebookAI/roberta-base	0.7019907832145691	0.5104759931564331	6	8	order_meaning1_syn2	expected	The general issued an order to move forward.	4	26475	10.183993941238814	3.8072943959639662	-3.296818402807533	27.02651450403857	3.2406786864135784	-2.7302026932571453	15.335995207712415
111	7	forward.	15	False	FacebookAI/roberta-base	0.5401514545083046	1.2350301668047905	7	8	order_meaning1_syn2	expected	The general issued an order to move forward.	4	14805	9.602787783003043	4.171029768541799	-2.9359996017370085	18.840326548802793	3.9793949293503483	-2.744364762545558	15.554729846154116
112	0	The	16	False	FacebookAI/roberta-base	0.9018399119377136	0.1490567773580551	0	8	order_meaning1_syn2	unexpected	The general issued an instruction to move forward.	4	6500900	15.687451340644257	0.36307396011145876	-0.21401718275340367	1.2386439379239407	0.6392157956081483	-0.4901590182500932	1.632575808663399
113	1	general	16	False	FacebookAI/roberta-base	0.0004389831447042	11.153546333312988	1	8	order_meaning1_syn2	unexpected	The general issued an instruction to move forward.	4	24827	10.119727327533543	3.847514273797607	7.306032059515381	0.0006714761504126224	3.316465997249933	7.837080336063055	0.00039482010149390203
114	2	issued	16	False	FacebookAI/roberta-base	0.0081351809203624	6.941609859466553	2	8	order_meaning1_syn2	unexpected	The general issued an instruction to move forward.	4	3890	8.266421472984554	5.007365878865418	1.934243980601135	0.1445334976567953	5.793153841480978	1.1484560179855752	0.3171260284624981
115	3	an	16	False	FacebookAI/roberta-base	0.8284926414489746	0.2714392244815826	3	8	order_meaning1_syn2	unexpected	The general issued an instruction to move forward.	4	435700	12.984711507260117	2.0545255497866908	-1.7830863253051081	5.948186155727438	2.0491251573559044	-1.7776859328743218	5.916150197467046
116	4	instruction	16	False	FacebookAI/roberta-base	0.0144509971141815	6.112687110900879	4	8	order_meaning1_syn2	unexpected	The general issued an instruction to move forward.	4	1865	7.531552381407289	5.467267893035678	0.645419217865201	0.5244426402923451	6.5726313469664674	-0.45994423606558854	1.583985653259565
117	5	to	16	False	FacebookAI/roberta-base	0.9992412328720092	0.0010951136937364	5	8	order_meaning1_syn2	unexpected	The general issued an instruction to move forward.	4	3042375	14.928149347056001	0.8382667804615807	-0.8371716667678443	2.309824775207033	0.38789303629230476	-0.3867979225985684	1.472258950948018
118	6	move	16	False	FacebookAI/roberta-base	0.625444769859314	0.6770455837249756	6	8	order_meaning1_syn2	unexpected	The general issued an instruction to move forward.	4	26475	10.183993941238814	3.8072943959639662	-3.1302488122389907	22.879671576599907	3.2406786864135784	-2.563633102688603	12.982899944435594
119	7	forward.	16	False	FacebookAI/roberta-base	0.3722482845187187	1.9101803898811336	7	8	order_meaning1_syn2	unexpected	The general issued an instruction to move forward.	4	14805	9.602787783003043	4.171029768541799	-2.2608493786606654	9.591232296016422	3.9793949293503483	-2.0692145394692147	7.9186009260399
120	0	She	17	False	FacebookAI/roberta-base	0.1219305023550987	3.0358691215515137	0	9	order_meaning1_syn2	expected	She refused to obey the order.	5	272348	12.514839611059164	2.348584769233529	0.6872843523179846	0.5029400241278354	2.1461111782554143	0.8897579432960994	0.41075516676172286
121	1	refused	17	False	FacebookAI/roberta-base	0.4220059514045715	1.2446647882461548	1	9	order_meaning1_syn2	expected	She refused to obey the order.	5	4484	8.408493774492896	4.918452984895075	-3.6737881966489203	39.40088179546167	5.6141330122644595	-4.369468224018305	79.00160936894399
122	2	to	17	False	FacebookAI/roberta-base	0.999879002571106	0.0001745518238749	2	9	order_meaning1_syn2	expected	She refused to obey the order.	5	3042375	14.928149347056001	0.8382667804615807	-0.8380922286377057	2.311952090833745	0.38789303629230476	-0.3877184844684299	1.47361488041355
123	3	obey	17	False	FacebookAI/roberta-base	0.5439059734344482	0.8785708546638489	3	9	order_meaning1_syn2	expected	She refused to obey the order.	5	535	6.284134161070802	6.24793775467608	-5.369366900012231	214.72688107652817	6.978968986815474	-6.100398132151625	446.03531573681005
124	4	the	17	False	FacebookAI/roberta-base	0.7219630479812622	0.4700030386447906	4	9	order_meaning1_syn2	expected	She refused to obey the order.	5	6500900	15.687451340644257	0.36307396011145876	0.10692907853333183	0.8985894000086531	0.6392157956081483	-0.16921275696335775	1.1843720955307884
125	5	order.	17	False	FacebookAI/roberta-base	0.604322761297226	0.9338856339454652	5	9	order_meaning1_syn2	expected	She refused to obey the order.	5	24691	10.114234583513786	3.850951789495248	-2.917066155549783	18.48696992499341	3.3230254223566957	-2.3891397884112306	10.90411006571686
126	0	She	18	False	FacebookAI/roberta-base	0.2089782655239105	2.258575201034546	0	9	order_meaning1_syn2	unexpected	She refused to obey the instruction	5	272348	12.514839611059164	2.348584769233529	-0.0900095681989832	1.0941847530325655	2.1461111782554143	0.11246402277913159	0.8936294968359655
127	1	refused	18	False	FacebookAI/roberta-base	0.5486355423927307	0.8660799264907837	1	9	order_meaning1_syn2	unexpected	She refused to obey the instruction	5	4484	8.408493774492896	4.918452984895075	-4.052373058404291	57.53382630538616	5.6141330122644595	-4.748053085773676	115.3594707568786
128	2	to	18	False	FacebookAI/roberta-base	0.9999105930328368	0.0001289812207687	2	9	order_meaning1_syn2	unexpected	She refused to obey the instruction	5	3042375	14.928149347056001	0.8382667804615807	-0.838137799240812	2.312057450285506	0.38789303629230476	-0.38776405507153605	1.473682035462533
129	3	obey	18	False	FacebookAI/roberta-base	0.1488677263259887	2.747896909713745	3	9	order_meaning1_syn2	unexpected	She refused to obey the instruction	5	535	6.284134161070802	6.24793775467608	-3.500040844962335	33.11680458570409	6.978968986815474	-4.231072077101729	68.7909418491219
130	4	the	18	False	FacebookAI/roberta-base	0.3599891066551208	1.4739749431610107	4	9	order_meaning1_syn2	unexpected	She refused to obey the instruction	5	6500900	15.687451340644257	0.36307396011145876	1.110900983049552	0.32926216776038264	0.6392157956081483	0.8347591475528624	0.4339789937491129
131	5	instruction	18	False	FacebookAI/roberta-base	0.0005703424685634	10.775883674621582	5	9	order_meaning1_syn2	unexpected	She refused to obey the instruction	5	1865	7.531552381407289	5.467267893035678	5.308615781585904	0.004948772160344415	6.5726313469664674	4.203252327655115	0.01494688551424089
132	0	The	19	False	FacebookAI/roberta-base	0.8734983205795288	0.1951231509447097	0	10	order_meaning1_syn2	expected	The manager gave an order to stop production.	4	6500900	15.687451340644257	0.36307396011145876	-0.16795080916674907	1.182878422441425	0.6392157956081483	-0.4440926446634387	1.559074918902463
133	1	manager	19	False	FacebookAI/roberta-base	0.004333914257586	7.850113868713379	1	10	order_meaning1_syn2	expected	The manager gave an order to stop production.	4	10565	9.26539657772426	4.38217879719125	3.4679350715221293	0.031181351489920326	4.444270508317319	3.4058433603960596	0.03317882657102296
134	2	gave	19	False	FacebookAI/roberta-base	0.1671284884214401	2.580970525741577	2	10	order_meaning1_syn2	expected	The manager gave an order to stop production.	4	19334	9.869672204041397	4.004005894231394	-1.423035368489817	4.149697203172955	3.626797325820024	-1.045826800078447	2.845750417913381
135	3	an	19	False	FacebookAI/roberta-base	0.2737936377525329	1.868839144706726	3	10	order_meaning1_syn2	expected	The manager gave an order to stop production.	4	435700	12.984711507260117	2.0545255497866908	-0.1856864050799647	1.2040446188915184	2.0491251573559044	-0.18028601264917832	1.1975598314042748
136	4	order	19	False	FacebookAI/roberta-base	0.9840458631515504	0.023202572017908	4	10	order_meaning1_syn2	expected	The manager gave an order to stop production.	4	24691	10.114234583513786	3.850951789495248	-3.82774921747734	45.95897806763387	3.3230254223566957	-3.2998228503387876	27.107836351257852
137	5	to	19	False	FacebookAI/roberta-base	0.9962298274040222	0.0054494561627507	5	10	order_meaning1_syn2	expected	The manager gave an order to stop production.	4	3042375	14.928149347056001	0.8382667804615807	-0.8328173242988299	2.2997888728273113	0.38789303629230476	-0.38244358012955404	1.4658621682708293
138	6	stop	19	False	FacebookAI/roberta-base	0.5757483243942261	0.7964898347854614	6	10	order_meaning1_syn2	expected	The manager gave an order to stop production.	4	20247	9.91581130222496	3.9751307320700953	-3.178640897284634	24.014093743061018	3.5678674655246754	-2.771377630739214	15.98063426519638
139	7	production.	19	False	FacebookAI/roberta-base	0.4473466037889011	5.05670266598463	7	10	order_meaning1_syn2	expected	The manager gave an order to stop production.	4	12841	9.460476328353995	4.260092331361147	0.796610334623483	0.4508546232256873	4.17368786216154	0.88301480382309	0.4135343056704984
140	0	The	20	False	FacebookAI/roberta-base	0.8400353193283081	0.2514780759811401	0	10	order_meaning1_syn2	unexpected	The manager gave an instruction to stop production.	4	6500900	15.687451340644257	0.36307396011145876	-0.11159588413031868	1.1180609431672783	0.6392157956081483	-0.38773771962700826	1.4736432259020724
141	1	manager	20	False	FacebookAI/roberta-base	0.0125006670132279	6.3218512535095215	1	10	order_meaning1_syn2	unexpected	The manager gave an instruction to stop production.	4	10565	9.26539657772426	4.38217879719125	1.939672456318272	0.143751026807963	4.444270508317319	1.8775807451922022	0.15295970700338823
142	2	gave	20	False	FacebookAI/roberta-base	0.2164189219474792	2.208101511001587	2	10	order_meaning1_syn2	unexpected	The manager gave an instruction to stop production.	4	19334	9.869672204041397	4.004005894231394	-1.7959043832298072	6.024921096231527	3.626797325820024	-1.4186958148184372	4.131728385961806
143	3	an	20	False	FacebookAI/roberta-base	0.1642037332057953	2.606441020965576	3	10	order_meaning1_syn2	unexpected	The manager gave an instruction to stop production.	4	435700	12.984711507260117	2.0545255497866908	0.5519154711788854	0.5758457373946044	2.0491251573559044	0.5573158636096718	0.5727443263888586
144	4	instruction	20	False	FacebookAI/roberta-base	0.0022529941052198	8.793940544128418	4	10	order_meaning1_syn2	unexpected	The manager gave an instruction to stop production.	4	1865	7.531552381407289	5.467267893035678	3.32667265109274	0.03591239957385042	6.5726313469664674	2.2213091971619505	0.10846701112517126
145	5	to	20	False	FacebookAI/roberta-base	0.992373526096344	0.0110448198392987	5	10	order_meaning1_syn2	unexpected	The manager gave an instruction to stop production.	4	3042375	14.928149347056001	0.8382667804615807	-0.8272219606222819	2.2869566516560282	0.38789303629230476	-0.37684821645300604	1.4576830402769005
146	6	stop	20	False	FacebookAI/roberta-base	0.2142815887928009	2.222420215606689	6	10	order_meaning1_syn2	unexpected	The manager gave an instruction to stop production.	4	20247	9.91581130222496	3.9751307320700953	-1.7527105164634063	5.770221779655535	3.5678674655246754	-1.3454472499179864	3.8399035531536847
147	7	production.	20	False	FacebookAI/roberta-base	0.3144981824443675	5.888982683420181	7	10	order_meaning1_syn2	unexpected	The manager gave an instruction to stop production.	4	12841	9.460476328353995	4.260092331361147	1.6288903520590345	0.19614710764590315	4.17368786216154	1.7152948212586416	0.17991067140287817
148	0	The	21	False	FacebookAI/roberta-base	0.613518476486206	0.7048213481903076	0	11	order_meaning2_syn1	expected	The files were organized in alphabetical order.	6	6500900	15.687451340644257	0.36307396011145876	0.34174738807884886	0.7105276698004115	0.6392157956081483	0.06560555258215928	0.9365001915290987
